data_source,location_name,lat,lon,assigned_node_id
SafeGraph_POI,Visionworks,34.209612,-77.887441,172570897.0
SafeGraph_POI,Visionworks,34.209612,-77.887441,8839940753.0
SafeGraph_POI,Health Street,35.745892,-78.885038,10762150468.0
SafeGraph_POI,Health Street,35.745892,-78.885038,10762150453.0
SafeGraph_POI,Jerry's Gas & Grocery,35.381939,-78.549387,12398426454.0
SafeGraph_POI,Jerry's Gas & Grocery,35.381939,-78.549387,12398426460.0
SafeGraph_POI,Zora's Seafood Market,34.22944,-77.929928,172507484.0
SafeGraph_POI,Zora's Seafood Market,34.22944,-77.929928,172510194.0
SafeGraph_POI,The Country Store,35.531155,-78.74441,171292215.0
SafeGraph_POI,The Country Store,35.531155,-78.74441,195728823.0
SafeGraph_POI,ChargePoint Network Charging Station,35.031232,-79.119279,171604135.0
SafeGraph_POI,ChargePoint Network Charging Station,35.031232,-79.119279,12876834774.0
SafeGraph_POI,Fayetteville Area System of Transit Ramsey St Lamon St,35.060403,-78.877264,170315539.0
SafeGraph_POI,Fayetteville Area System of Transit Ramsey St Lamon St,35.060403,-78.877264,170397165.0
SafeGraph_POI,Fayetteville Area System of Transit Ramsey St Longview Dr,35.111338,-78.879199,7926494884.0
SafeGraph_POI,Fayetteville Area System of Transit Ramsey St Longview Dr,35.111338,-78.879199,7926494855.0
SafeGraph_POI,Fayetteville Area System of Transit Ramsey St Grove St,35.058035,-78.876724,7935402601.0
SafeGraph_POI,Fayetteville Area System of Transit Ramsey St Grove St,35.058035,-78.876724,7935402610.0
SafeGraph_POI,David Ridgeway,35.56934,-78.730481,195482920.0
SafeGraph_POI,David Ridgeway,35.56934,-78.730481,195638930.0
SafeGraph_POI,Vehicle License Plate Renewal,34.618482,-79.007568,173117568.0
SafeGraph_POI,Vehicle License Plate Renewal,34.618482,-79.007568,173117570.0
SafeGraph_POI,Beaver Dam Elementary,34.894585,-78.58068,170441084.0
SafeGraph_POI,Beaver Dam Elementary,34.894585,-78.58068,170441138.0
SafeGraph_POI,Haymount Family Dentistry,35.05484,-78.891859,170423076.0
SafeGraph_POI,Haymount Family Dentistry,35.05484,-78.891859,170289163.0
SafeGraph_POI,RDL Therapeutic Adult Day Health Center,35.078089,-78.989653,170415545.0
SafeGraph_POI,RDL Therapeutic Adult Day Health Center,35.078089,-78.989653,170462292.0
SafeGraph_POI,Mike's Tire & Auto Center,35.268535,-79.581395,172319398.0
SafeGraph_POI,Mike's Tire & Auto Center,35.268535,-79.581395,172297115.0
SafeGraph_POI,Sunoco,34.814793,-79.181237,173125604.0
SafeGraph_POI,Sunoco,34.814793,-79.181237,173119479.0
SafeGraph_POI,Loving Hands Child Care Center,34.540946,-78.792279,169412440.0
SafeGraph_POI,Loving Hands Child Care Center,34.540946,-78.792279,169414531.0
SafeGraph_POI,Amy Riecken MSW LCSW,34.37512,-77.700702,9996149336.0
SafeGraph_POI,Amy Riecken MSW LCSW,34.37512,-77.700702,9996149351.0
SafeGraph_POI,O'Reilly Auto Parts,35.017411,-78.912948,6413457316.0
SafeGraph_POI,O'Reilly Auto Parts,35.017411,-78.912948,6413457315.0
SafeGraph_POI,Miss Madison's Fresh Strawberries,35.627749,-78.779608,195461836.0
SafeGraph_POI,Miss Madison's Fresh Strawberries,35.627749,-78.779608,195574926.0
SafeGraph_POI,Holub Gregory N DC,34.238276,-77.889449,7217832973.0
SafeGraph_POI,Holub Gregory N DC,34.238276,-77.889449,7034939618.0
SafeGraph_POI,CVS Pharmacy,34.982068,-79.015782,170471233.0
SafeGraph_POI,CVS Pharmacy,34.982068,-79.015782,5085132091.0
SafeGraph_POI,Sunoco,34.533318,-78.07201,172821275.0
SafeGraph_POI,Sunoco,34.533318,-78.07201,172841321.0
SafeGraph_POI,Salem Middle,35.758135,-78.848343,195503396.0
SafeGraph_POI,Salem Middle,35.758135,-78.848343,195503409.0
SafeGraph_POI,Red Springs High,34.823165,-79.185665,3400523670.0
SafeGraph_POI,Red Springs High,34.823165,-79.185665,173083761.0
SafeGraph_POI,Focused Addiction Recovery,34.734921,-77.996502,170581022.0
SafeGraph_POI,Focused Addiction Recovery,34.734921,-77.996502,170562092.0
SafeGraph_POI,Kidtowne At Hope Community Church Apex,35.68954,-78.835285,195491516.0
SafeGraph_POI,Kidtowne At Hope Community Church Apex,35.68954,-78.835285,195690542.0
SafeGraph_POI,M's Tire Shop,35.091985,-78.920514,170232422.0
SafeGraph_POI,M's Tire Shop,35.091985,-78.920514,170429319.0
SafeGraph_POI,Boone Trail Thrift Mart,35.016486,-78.934705,170256227.0
SafeGraph_POI,Boone Trail Thrift Mart,35.016486,-78.934705,170256224.0
SafeGraph_POI,Walgreens,35.179057,-79.428994,172419115.0
SafeGraph_POI,Walgreens,35.179057,-79.428994,7792717405.0
SafeGraph_POI,Sephora,34.212425,-77.906964,172555336.0
SafeGraph_POI,Sephora,34.212425,-77.906964,172465627.0
SafeGraph_POI,Herb Shop,34.20979,-77.849196,172526157.0
SafeGraph_POI,Herb Shop,34.20979,-77.849196,172535160.0
SafeGraph_POI,Sunoco,34.036217,-77.893314,172528946.0
SafeGraph_POI,Sunoco,34.036217,-77.893314,172552931.0
SafeGraph_POI,Wave Transit Market St WB at Barclay Hills Dr,34.241666,-77.896598,172475463.0
SafeGraph_POI,Wave Transit Market St WB at Barclay Hills Dr,34.241666,-77.896598,172477198.0
SafeGraph_POI,Southeastern Regional Medical Center,34.637024,-79.010724,173072205.0
SafeGraph_POI,Southeastern Regional Medical Center,34.637024,-79.010724,173094406.0
SafeGraph_POI,The Sunset Inn,33.873707,-78.497877,169454112.0
SafeGraph_POI,The Sunset Inn,33.873707,-78.497877,169561557.0
SafeGraph_POI,The Yellow House at West Meadows,34.973584,-78.012487,2050246807.0
SafeGraph_POI,The Yellow House at West Meadows,34.973584,-78.012487,2050246808.0
SafeGraph_POI,Crain's Creek Fire Department,35.200619,-79.165005,172333534.0
SafeGraph_POI,Crain's Creek Fire Department,35.200619,-79.165005,172333561.0
SafeGraph_POI,Refuel Market,35.636837,-78.831245,951466866.0
SafeGraph_POI,Refuel Market,35.636837,-78.831245,5275338561.0
SafeGraph_POI,FamilySearch Center,35.082532,-79.005939,170322298.0
SafeGraph_POI,FamilySearch Center,35.082532,-79.005939,170353456.0
SafeGraph_POI,Fmc Lumberton Dialysis Unit,34.65649,-78.998092,173100148.0
SafeGraph_POI,Fmc Lumberton Dialysis Unit,34.65649,-78.998092,173097000.0
SafeGraph_POI,Thomas Roger D Optician,35.453923,-79.150068,171913773.0
SafeGraph_POI,Thomas Roger D Optician,35.453923,-79.150068,171913774.0
SafeGraph_POI,Linda Pendleton PHD,35.045851,-78.91812,170302418.0
SafeGraph_POI,Linda Pendleton PHD,35.045851,-78.91812,170302429.0
SafeGraph_POI,Naylor Family Farm,35.472172,-78.82506,4182324113.0
SafeGraph_POI,Naylor Family Farm,35.472172,-78.82506,171353784.0
SafeGraph_POI,Mobil,34.21109,-77.945916,172540565.0
SafeGraph_POI,Mobil,34.21109,-77.945916,172540570.0
SafeGraph_POI,Cape Fear Arthritis Care,34.21896,-78.021166,169606826.0
SafeGraph_POI,Cape Fear Arthritis Care,34.21896,-78.021166,2002859629.0
SafeGraph_POI,West's Service Station,34.727362,-78.201056,173232776.0
SafeGraph_POI,West's Service Station,34.727362,-78.201056,173294774.0
SafeGraph_POI,Lowes Foods Fuel,35.173747,-79.418854,6388484005.0
SafeGraph_POI,Lowes Foods Fuel,35.173747,-79.418854,2143224430.0
SafeGraph_POI,Fuquay Varina Middle,35.585061,-78.793627,195631804.0
SafeGraph_POI,Fuquay Varina Middle,35.585061,-78.793627,195663714.0
SafeGraph_POI,Holly Ridge Elementary,35.65443,-78.816695,195464192.0
SafeGraph_POI,Holly Ridge Elementary,35.65443,-78.816695,3599998204.0
SafeGraph_POI,Heyward C Bellamy Elem,34.122958,-77.90869,3367810008.0
SafeGraph_POI,Heyward C Bellamy Elem,34.122958,-77.90869,172454737.0
SafeGraph_POI,Clark Health Clinic,35.129147,-78.993446,170225091.0
SafeGraph_POI,Clark Health Clinic,35.129147,-78.993446,170318529.0
SafeGraph_POI,Whittle Elizabeth RN,35.208244,-79.477782,7173893435.0
SafeGraph_POI,Whittle Elizabeth RN,35.208244,-79.477782,172330287.0
SafeGraph_POI,Scotland Cancer Treatment Center Duke Cancer Network,34.751523,-79.467953,173362013.0
SafeGraph_POI,Scotland Cancer Treatment Center Duke Cancer Network,34.751523,-79.467953,173347871.0
SafeGraph_POI,Turkey Town Hall,34.989869,-78.185511,173287985.0
SafeGraph_POI,Turkey Town Hall,34.989869,-78.185511,173236309.0
SafeGraph_POI,Total Nutrition,35.74668,-78.830295,195702347.0
SafeGraph_POI,Total Nutrition,35.74668,-78.830295,11041563657.0
SafeGraph_POI,GoTriangle Old Raleigh Rd at Shepherds Vineyard Dr EB,35.740918,-78.824142,195629832.0
SafeGraph_POI,GoTriangle Old Raleigh Rd at Shepherds Vineyard Dr EB,35.740918,-78.824142,195656319.0
SafeGraph_POI,NHRMC Hospitality House,34.204249,-77.924964,172491899.0
SafeGraph_POI,NHRMC Hospitality House,34.204249,-77.924964,172444928.0
SafeGraph_POI,Zimmerman Cancer Building,34.204298,-77.921661,172496615.0
SafeGraph_POI,Zimmerman Cancer Building,34.204298,-77.921661,172488177.0
SafeGraph_POI,Wilmington Health Associates Porters Neck,34.295087,-77.794429,172477467.0
SafeGraph_POI,Wilmington Health Associates Porters Neck,34.295087,-77.794429,7059571682.0
SafeGraph_POI,Getter Michael D MD,35.045419,-78.941166,170470670.0
SafeGraph_POI,Getter Michael D MD,35.045419,-78.941166,170299708.0
SafeGraph_POI,AutoZone,35.046151,-78.864834,3747997551.0
SafeGraph_POI,AutoZone,35.046151,-78.864834,7935402122.0
SafeGraph_POI,Martin Metal Recycling & Pull A Parts of Lumberton,34.635498,-79.179397,12281739951.0
SafeGraph_POI,Martin Metal Recycling & Pull A Parts of Lumberton,34.635498,-79.179397,173097872.0
SafeGraph_POI,John Vaughn PHD,35.07252,-78.922634,170351818.0
SafeGraph_POI,John Vaughn PHD,35.07252,-78.922634,170271842.0
SafeGraph_POI,Dunn Fire Department Station 2,35.312283,-78.61563,171219015.0
SafeGraph_POI,Dunn Fire Department Station 2,35.312283,-78.61563,171159599.0
SafeGraph_POI,Sam's Gas & Grocery,34.767483,-79.466483,173347511.0
SafeGraph_POI,Sam's Gas & Grocery,34.767483,-79.466483,173347492.0
SafeGraph_POI,Opper Fredrick H MD,34.205242,-77.926964,172559963.0
SafeGraph_POI,Opper Fredrick H MD,34.205242,-77.926964,172559973.0
SafeGraph_POI,Sanford Police Department Sanford North Carolina,35.489913,-79.174983,171834759.0
SafeGraph_POI,Sanford Police Department Sanford North Carolina,35.489913,-79.174983,171945489.0
SafeGraph_POI,Hearing Life,35.159158,-79.414985,172267394.0
SafeGraph_POI,Hearing Life,35.159158,-79.414985,172275079.0
SafeGraph_POI,Byrne Michael C MD,34.20337,-77.927183,172491899.0
SafeGraph_POI,Byrne Michael C MD,34.20337,-77.927183,172491896.0
SafeGraph_POI,Primrose Schools,35.632673,-78.854361,1278128538.0
SafeGraph_POI,Primrose Schools,35.632673,-78.854361,1278128647.0
SafeGraph_POI,Waste Partners,34.217391,-78.023389,12389866961.0
SafeGraph_POI,Waste Partners,34.217391,-78.023389,2003132761.0
SafeGraph_POI,Bull City Builders,35.666595,-78.828079,358009333.0
SafeGraph_POI,Bull City Builders,35.666595,-78.828079,1272393769.0
SafeGraph_POI,Shelter Solar,34.983788,-79.268099,171602008.0
SafeGraph_POI,Shelter Solar,34.983788,-79.268099,11766085391.0
SafeGraph_POI,Advance Auto Parts,35.044079,-78.949554,170302475.0
SafeGraph_POI,Advance Auto Parts,35.044079,-78.949554,3815929159.0
SafeGraph_POI,Davenport J T & Sons,35.459948,-79.129089,171868289.0
SafeGraph_POI,Davenport J T & Sons,35.459948,-79.129089,171868266.0
SafeGraph_POI,Tck Enterprises,35.375354,-78.53897,149396827.0
SafeGraph_POI,Tck Enterprises,35.375354,-78.53897,5932967162.0
SafeGraph_POI,Manhattan Deli and Grill II,34.977222,-78.987358,9278162682.0
SafeGraph_POI,Manhattan Deli and Grill II,34.977222,-78.987358,9278162683.0
SafeGraph_POI,Exxon Mobil,34.75759,-77.949132,6951381481.0
SafeGraph_POI,Exxon Mobil,34.75759,-77.949132,6951381479.0
SafeGraph_POI,ChargePoint Network Charging Station,35.052654,-78.880274,170350796.0
SafeGraph_POI,ChargePoint Network Charging Station,35.052654,-78.880274,170272172.0
SafeGraph_POI,Wave Transit N College Rd SB at Gordon Rd,34.278623,-77.869,172490935.0
SafeGraph_POI,Wave Transit N College Rd SB at Gordon Rd,34.278623,-77.869,172490891.0
SafeGraph_POI,Wave Transit Princess Place WB at Kenwood Dr,34.24373,-77.917236,172532559.0
SafeGraph_POI,Wave Transit Princess Place WB at Kenwood Dr,34.24373,-77.917236,172512126.0
SafeGraph_POI,Fayetteville Area System of Transit 4306 Bragg Blvd Nc 24 Nc 87,35.084088,-78.947142,2634123317.0
SafeGraph_POI,Fayetteville Area System of Transit 4306 Bragg Blvd Nc 24 Nc 87,35.084088,-78.947142,6781904239.0
SafeGraph_POI,Fayetteville Area System of Transit Ray Ave W Russell St,35.052238,-78.882709,170229956.0
SafeGraph_POI,Fayetteville Area System of Transit Ray Ave W Russell St,35.052238,-78.882709,170284401.0
SafeGraph_POI,Wave Transit Sigmon Rd NB at Wal Mart,34.244009,-77.874887,172579336.0
SafeGraph_POI,Wave Transit Sigmon Rd NB at Wal Mart,34.244009,-77.874887,172579323.0
SafeGraph_POI,Drug Disposal Site at STEPHENS OUTREACH CENTER INC,34.631786,-78.994021,173067716.0
SafeGraph_POI,Drug Disposal Site at STEPHENS OUTREACH CENTER INC,34.631786,-78.994021,173070974.0
SafeGraph_POI,Antioch Christian Academy,34.576934,-78.917156,173138258.0
SafeGraph_POI,Antioch Christian Academy,34.576934,-78.917156,173062587.0
SafeGraph_POI,Brunswick Obstetrics & Gynecology,34.015903,-78.282872,2810323575.0
SafeGraph_POI,Brunswick Obstetrics & Gynecology,34.015903,-78.282872,2810323573.0
SafeGraph_POI,Hometown Medical,35.421321,-78.805343,1866230272.0
SafeGraph_POI,Hometown Medical,35.421321,-78.805343,171163289.0
SafeGraph_POI,Troyon Richard A Pac,35.014071,-78.327479,173254588.0
SafeGraph_POI,Troyon Richard A Pac,35.014071,-78.327479,173226959.0
SafeGraph_POI,Independence Dental Care,34.176193,-77.925577,5616553136.0
SafeGraph_POI,Independence Dental Care,34.176193,-77.925577,172518627.0
SafeGraph_POI,Sandhills Family Chiropractic,35.139548,-79.447752,172345869.0
SafeGraph_POI,Sandhills Family Chiropractic,35.139548,-79.447752,172322380.0
SafeGraph_POI,Graybar Michael F DC,34.736425,-77.992882,170534603.0
SafeGraph_POI,Graybar Michael F DC,34.736425,-77.992882,170534612.0
SafeGraph_POI,Kinlaw Chiropractic,34.661829,-79.000508,2614823792.0
SafeGraph_POI,Kinlaw Chiropractic,34.661829,-79.000508,173060711.0
SafeGraph_POI,DesLauriers Kathy Dr,33.890476,-78.576393,169484446.0
SafeGraph_POI,DesLauriers Kathy Dr,33.890476,-78.576393,3557122020.0
SafeGraph_POI,Sanford Health & Rehabilitation Co,35.569277,-79.125127,171926556.0
SafeGraph_POI,Sanford Health & Rehabilitation Co,35.569277,-79.125127,171933047.0
SafeGraph_POI,Brighter Day Daycare,34.230719,-77.930185,172496135.0
SafeGraph_POI,Brighter Day Daycare,34.230719,-77.930185,172496141.0
SafeGraph_POI,Next Step Childcare Center,35.096387,-79.010656,7885895620.0
SafeGraph_POI,Next Step Childcare Center,35.096387,-79.010656,7885895623.0
SafeGraph_POI,255 East First,33.893445,-78.414409,169479130.0
SafeGraph_POI,255 East First,33.893445,-78.414409,169501759.0
SafeGraph_POI,Coliseum Inn,35.012149,-78.895954,170247974.0
SafeGraph_POI,Coliseum Inn,35.012149,-78.895954,170231969.0
SafeGraph_POI,Eutaw Conference Center,35.074199,-78.924829,170351818.0
SafeGraph_POI,Eutaw Conference Center,35.074199,-78.924829,170299398.0
SafeGraph_POI,Quality Inn,35.165638,-78.973346,170395170.0
SafeGraph_POI,Quality Inn,35.165638,-78.973346,7899226425.0
SafeGraph_POI,Minuteman Food Mart,35.117483,-77.715647,2577267464.0
SafeGraph_POI,Minuteman Food Mart,35.117483,-77.715647,171853443.0
SafeGraph_POI,Sherwood Park Elementary,35.018153,-78.962248,170230459.0
SafeGraph_POI,Sherwood Park Elementary,35.018153,-78.962248,170230457.0
SafeGraph_POI,Southeastern Community College,34.331805,-78.78206,170167684.0
SafeGraph_POI,Southeastern Community College,34.331805,-78.78206,170158595.0
SafeGraph_POI,Brunswick Heart Associates,34.015874,-78.283068,2810323573.0
SafeGraph_POI,Brunswick Heart Associates,34.015874,-78.283068,2810323575.0
SafeGraph_POI,Dosher Nursing Center,33.929607,-78.021667,169477795.0
SafeGraph_POI,Dosher Nursing Center,33.929607,-78.021667,169470959.0
SafeGraph_POI,Courtyard Fayetteville,35.069282,-78.953629,170344031.0
SafeGraph_POI,Courtyard Fayetteville,35.069282,-78.953629,170343943.0
SafeGraph_POI,Embassy Suites Hotels,35.080716,-78.964863,7895728064.0
SafeGraph_POI,Embassy Suites Hotels,35.080716,-78.964863,170228540.0
SafeGraph_POI,Shannon Farm,34.831097,-79.120833,173105121.0
SafeGraph_POI,Shannon Farm,34.831097,-79.120833,173071830.0
SafeGraph_POI,Wave Transit Wrightsville Ave WB at Rogersville Rd Wrightsville Place Apartments,34.222612,-77.840539,172602605.0
SafeGraph_POI,Wave Transit Wrightsville Ave WB at Rogersville Rd Wrightsville Place Apartments,34.222612,-77.840539,172491482.0
SafeGraph_POI,United States Postal Service (USPS),34.527573,-78.17052,172789928.0
SafeGraph_POI,United States Postal Service (USPS),34.527573,-78.17052,5902611562.0
SafeGraph_POI,Bryan Hugh MD Phys,35.032593,-78.932341,6413457290.0
SafeGraph_POI,Bryan Hugh MD Phys,35.032593,-78.932341,170314892.0
SafeGraph_POI,Burgaw Chiropractic Center,34.553108,-77.927146,172809871.0
SafeGraph_POI,Burgaw Chiropractic Center,34.553108,-77.927146,172776516.0
SafeGraph_POI,Harbin & Associates,35.044035,-78.918776,12794031581.0
SafeGraph_POI,Harbin & Associates,35.044035,-78.918776,5535230335.0
SafeGraph_POI,Raynham Mcdonald Volunteer Fire Department,34.574578,-79.19456,3317801006.0
SafeGraph_POI,Raynham Mcdonald Volunteer Fire Department,34.574578,-79.19456,173061859.0
SafeGraph_POI,Patrick Tester MD,34.212259,-78.027291,581939919.0
SafeGraph_POI,Patrick Tester MD,34.212259,-78.027291,2002787160.0
SafeGraph_POI,Semmel Brady MD,34.201945,-77.929738,172491891.0
SafeGraph_POI,Semmel Brady MD,34.201945,-77.929738,172541392.0
SafeGraph_POI,Carolina Nephrology,35.005888,-78.322642,173226923.0
SafeGraph_POI,Carolina Nephrology,35.005888,-78.322642,173226925.0
SafeGraph_POI,Marathon,34.583798,-79.045075,173091047.0
SafeGraph_POI,Marathon,34.583798,-79.045075,173058029.0
SafeGraph_POI,Bunnlevel Volunteer Fire Department Incorporated,35.30802,-78.780954,171175305.0
SafeGraph_POI,Bunnlevel Volunteer Fire Department Incorporated,35.30802,-78.780954,171175269.0
SafeGraph_POI,Scheetz & Bachara Family Dentistry,33.934758,-78.02509,169486375.0
SafeGraph_POI,Scheetz & Bachara Family Dentistry,33.934758,-78.02509,169589973.0
SafeGraph_POI,Hegde S MD,34.653285,-79.000543,173087873.0
SafeGraph_POI,Hegde S MD,34.653285,-79.000543,173087876.0
SafeGraph_POI,Hunter Oil & Propane,35.469803,-79.165481,171904401.0
SafeGraph_POI,Hunter Oil & Propane,35.469803,-79.165481,171913280.0
SafeGraph_POI,Advance Auto Parts,33.954788,-78.049809,5296594207.0
SafeGraph_POI,Advance Auto Parts,33.954788,-78.049809,5474299638.0
SafeGraph_POI,CVS Pharmacy,34.639769,-79.001473,173058773.0
SafeGraph_POI,CVS Pharmacy,34.639769,-79.001473,173096975.0
SafeGraph_POI,Walmart Fuel Station,34.635811,-78.983421,173070988.0
SafeGraph_POI,Walmart Fuel Station,34.635811,-78.983421,173070991.0
SafeGraph_POI,Pierpan Henry J DDS,34.364912,-77.711045,172784078.0
SafeGraph_POI,Pierpan Henry J DDS,34.364912,-77.711045,9996063005.0
SafeGraph_POI,Carolinas Hospitalist Group At Scotland Health Care System,34.751365,-79.467913,173347871.0
SafeGraph_POI,Carolinas Hospitalist Group At Scotland Health Care System,34.751365,-79.467913,173362013.0
SafeGraph_POI,Amerihost Inn & Suites,34.13619,-77.89535,172490766.0
SafeGraph_POI,Amerihost Inn & Suites,34.13619,-77.89535,172447747.0
SafeGraph_POI,Autopart International,35.033649,-78.882983,170410256.0
SafeGraph_POI,Autopart International,35.033649,-78.882983,170371446.0
SafeGraph_POI,Black Oil Inc CBD & Hemp Dispensary,35.043984,-78.957851,170302478.0
SafeGraph_POI,Black Oil Inc CBD & Hemp Dispensary,35.043984,-78.957851,170259139.0
SafeGraph_POI,Fayetteville Area System of Transit Bragg Blvd Mullis St,35.091355,-78.954646,170237498.0
SafeGraph_POI,Fayetteville Area System of Transit Bragg Blvd Mullis St,35.091355,-78.954646,170318790.0
SafeGraph_POI,Wave Transit Oleander Dr EB at Giles Ave,34.209556,-77.841367,172603703.0
SafeGraph_POI,Wave Transit Oleander Dr EB at Giles Ave,34.209556,-77.841367,172509690.0
SafeGraph_POI,Fayetteville Area System of Transit Ramsey St Par Dr,35.106963,-78.878849,7926494898.0
SafeGraph_POI,Fayetteville Area System of Transit Ramsey St Par Dr,35.106963,-78.878849,7926494922.0
SafeGraph_POI,Fayetteville Area System of Transit Ramsey St Hillsboro St,35.07797,-78.881597,170303838.0
SafeGraph_POI,Fayetteville Area System of Transit Ramsey St Hillsboro St,35.07797,-78.881597,170303796.0
SafeGraph_POI,Drug Disposal Site at FAYETTEVILLE COMPREHENSIVE TRT CENTER ATS OF NORTH CAROLINA LLC,35.031636,-78.935704,170288163.0
SafeGraph_POI,Drug Disposal Site at FAYETTEVILLE COMPREHENSIVE TRT CENTER ATS OF NORTH CAROLINA LLC,35.031636,-78.935704,170299637.0
SafeGraph_POI,Hilaman Brad PA,33.928234,-78.021157,169543631.0
SafeGraph_POI,Hilaman Brad PA,33.928234,-78.021157,169470959.0
SafeGraph_POI,La Curves Body Sculpting,35.034472,-79.013746,170333816.0
SafeGraph_POI,La Curves Body Sculpting,35.034472,-79.013746,170333810.0
SafeGraph_POI,Highland Neurology Center PA,35.036281,-78.938496,13018887295.0
SafeGraph_POI,Highland Neurology Center PA,35.036281,-78.938496,170471972.0
SafeGraph_POI,River Hotel of Southport,33.922247,-78.010134,169462982.0
SafeGraph_POI,River Hotel of Southport,33.922247,-78.010134,169462993.0
SafeGraph_POI,Fire Protection,35.066432,-78.898855,7932138677.0
SafeGraph_POI,Fire Protection,35.066432,-78.898855,12845369111.0
SafeGraph_POI,Donna's Day Care And Learning Center,35.083471,-78.987129,170251423.0
SafeGraph_POI,Donna's Day Care And Learning Center,35.083471,-78.987129,170251419.0
SafeGraph_POI,Growing Minds Day Care And Preschool Academy Llc,35.083593,-78.973745,170456829.0
SafeGraph_POI,Growing Minds Day Care And Preschool Academy Llc,35.083593,-78.973745,170285993.0
SafeGraph_POI,Lewis John L Dr Optmtrst,34.342372,-78.691099,170192686.0
SafeGraph_POI,Lewis John L Dr Optmtrst,34.342372,-78.691099,170153243.0
SafeGraph_POI,Bolton Volunteer Fire Department,34.319873,-78.407428,2853560065.0
SafeGraph_POI,Bolton Volunteer Fire Department,34.319873,-78.407428,170191334.0
SafeGraph_POI,Clarence S Olive DDS,35.05481,-78.891872,170289163.0
SafeGraph_POI,Clarence S Olive DDS,35.05481,-78.891872,170423076.0
SafeGraph_POI,Homewood Suites by Hilton,34.2383,-77.833125,172592358.0
SafeGraph_POI,Homewood Suites by Hilton,34.2383,-77.833125,172592362.0
SafeGraph_POI,Sandy Plains Child Care,34.703801,-79.164333,173140750.0
SafeGraph_POI,Sandy Plains Child Care,34.703801,-79.164333,173079134.0
SafeGraph_POI,Satterwhite Bryan C DPM,33.941865,-78.022719,3418215832.0
SafeGraph_POI,Satterwhite Bryan C DPM,33.941865,-78.022719,3418215829.0
SafeGraph_POI,Jennifer S Massey DDS PA,35.26597,-79.582411,172297115.0
SafeGraph_POI,Jennifer S Massey DDS PA,35.26597,-79.582411,172297119.0
SafeGraph_POI,Richard S Butler & Associates,34.153258,-77.904987,2613621234.0
SafeGraph_POI,Richard S Butler & Associates,34.153258,-77.904987,172502348.0
SafeGraph_POI,Play Solutions,34.212446,-77.873006,3641276967.0
SafeGraph_POI,Play Solutions,34.212446,-77.873006,13610612461.0
SafeGraph_POI,O'Reilly Auto Parts,34.195012,-77.936863,172540610.0
SafeGraph_POI,O'Reilly Auto Parts,34.195012,-77.936863,172491820.0
SafeGraph_POI,The Joint,35.736927,-78.893359,3115798404.0
SafeGraph_POI,The Joint,35.736927,-78.893359,195678516.0
SafeGraph_POI,O'Reilly Auto Parts,35.412554,-78.807929,171267521.0
SafeGraph_POI,O'Reilly Auto Parts,35.412554,-78.807929,1864482068.0
SafeGraph_POI,Maxim Healthcare,35.071398,-78.954352,170344031.0
SafeGraph_POI,Maxim Healthcare,35.071398,-78.954352,170343943.0
SafeGraph_POI,Peak Cardiology,35.746506,-78.871955,3581621296.0
SafeGraph_POI,Peak Cardiology,35.746506,-78.871955,3581621298.0
SafeGraph_POI,Lowery's Grocery,34.638782,-79.350707,173071544.0
SafeGraph_POI,Lowery's Grocery,34.638782,-79.350707,173071551.0
SafeGraph_POI,Huff Beejal Dr Dntst,35.255235,-78.95585,171268585.0
SafeGraph_POI,Huff Beejal Dr Dntst,35.255235,-78.95585,171268558.0
SafeGraph_POI,Puente Antonio E PHD,34.224091,-77.830951,172489838.0
SafeGraph_POI,Puente Antonio E PHD,34.224091,-77.830951,172544509.0
SafeGraph_POI,Poulos John E MD,35.03981,-78.910691,170391035.0
SafeGraph_POI,Poulos John E MD,35.03981,-78.910691,170391028.0
SafeGraph_POI,Atkinson Solar II,34.8934,-77.796344,170516128.0
SafeGraph_POI,Atkinson Solar II,34.8934,-77.796344,170516101.0
SafeGraph_POI,Mac's Food Store No 1,35.204496,-79.479515,172362955.0
SafeGraph_POI,Mac's Food Store No 1,35.204496,-79.479515,6672979603.0
SafeGraph_POI,Bath & Body Works,33.97777,-78.373894,10129403734.0
SafeGraph_POI,Bath & Body Works,33.97777,-78.373894,10129363706.0
SafeGraph_POI,Stedman Elementary,35.013496,-78.696772,170362447.0
SafeGraph_POI,Stedman Elementary,35.013496,-78.696772,170362449.0
SafeGraph_POI,Sandhills Community College Hoke Center,34.976197,-79.205534,171547648.0
SafeGraph_POI,Sandhills Community College Hoke Center,34.976197,-79.205534,171517489.0
SafeGraph_POI,ABC Pediatrics,35.313063,-78.633924,171348527.0
SafeGraph_POI,ABC Pediatrics,35.313063,-78.633924,171278957.0
SafeGraph_POI,Bachman David S MD,34.202062,-77.929153,172541312.0
SafeGraph_POI,Bachman David S MD,34.202062,-77.929153,172491893.0
SafeGraph_POI,Shelley Piatkowski RN BSN CANS Wilmington Injectables & Fillers Specialist,34.246237,-77.829677,172585081.0
SafeGraph_POI,Shelley Piatkowski RN BSN CANS Wilmington Injectables & Fillers Specialist,34.246237,-77.829677,2613434028.0
SafeGraph_POI,Atlantic Coast Chiropractic,34.26107,-77.831351,12247110872.0
SafeGraph_POI,Atlantic Coast Chiropractic,34.26107,-77.831351,6139755384.0
SafeGraph_POI,Brown Erika Dr,34.7349,-77.99656,170562091.0
